0,369.59,inf,1.26
1,201.65,inf,1.26
2,302.41,inf,1.26
3,369.59,inf,1.26
4,268.82,inf,1.26
5,369.59,inf,1.26
6,358.39,inf,1.26
7,313.61,inf,1.26
8,369.59,inf,1.26
9,268.82,inf,1.26
10,369.59,inf,1.26
11,358.39,inf,1.26
12,280.02,inf,1.26
13,369.59,inf,1.26
14,302.41,inf,1.26
15,358.39,inf,1.26
16,369.59,inf,1.26
17,268.82,inf,1.26
18,369.59,inf,1.26
19,302.41,inf,1.26
20,313.61,inf,1.26
21,369.59,inf,1.26
22,268.82,inf,1.26
23,369.59,inf,1.26
24,358.39,inf,1.26
25,246.43,inf,1.26
26,369.59,inf,1.26
27,336.00,inf,1.26
28,324.80,inf,1.26
29,369.59,inf,1.26
30,268.82,inf,1.26
31,369.59,inf,1.26
32,358.39,inf,1.26
33,302.41,inf,1.26
34,369.59,inf,1.26
35,268.82,inf,1.26
36,369.59,inf,1.26
37,369.59,inf,1.26
38,302.41,inf,1.26
39,369.59,inf,1.26
40,268.82,inf,1.26
41,369.59,inf,1.26
42,358.39,inf,1.26
43,224.04,inf,1.26
44,369.59,inf,1.26
45,358.39,inf,1.26
46,201.65,inf,1.26
47,201.65,inf,1.26
48,212.84,inf,1.26
49,224.04,inf,1.26
50,224.04,inf,1.26
51,224.04,inf,1.26
52,212.84,inf,1.26
53,201.65,inf,1.26
54,201.65,inf,1.26
55,212.84,inf,1.26
56,224.04,inf,1.26
57,224.04,inf,1.26
58,224.04,inf,1.26
59,212.84,inf,1.26
60,201.65,inf,1.26
61,201.65,inf,1.26
62,212.84,inf,1.26
63,212.84,inf,1.26
64,201.65,inf,1.26
65,212.84,inf,1.26
66,212.84,inf,1.26
67,224.04,inf,1.26
68,347.20,inf,1.26
69,313.61,inf,1.26
70,257.63,inf,1.26
71,224.04,inf,1.26
72,280.02,inf,1.26
73,324.80,inf,1.26
74,313.61,inf,1.26
75,280.02,inf,1.26
76,235.24,inf,1.26
77,257.63,inf,1.26
78,313.61,inf,1.26
79,324.80,inf,1.26
80,302.41,inf,1.26
81,257.63,inf,1.26
82,246.43,inf,1.26
83,280.02,inf,1.26
84,324.80,inf,1.26
