0,201.65,0.50,1.18
1,201.65,0.50,1.18
2,201.65,0.50,1.18
3,201.65,0.50,1.18
4,201.65,0.50,1.18
5,201.65,0.50,1.18
6,201.65,0.50,1.18
7,201.65,0.50,1.18
8,201.65,0.50,1.18
9,201.65,0.50,1.18
10,201.65,0.50,1.18
11,201.65,0.50,1.18
12,201.65,0.50,1.18
13,201.65,0.50,1.18
14,201.65,0.50,1.18
15,201.65,0.50,1.18
16,201.65,0.50,1.18
17,201.65,0.50,1.18
18,201.65,0.50,1.18
19,201.65,0.50,1.18
20,201.65,0.50,1.18
21,201.65,0.50,1.18
22,201.65,0.50,1.18
23,201.65,0.50,1.18
24,201.65,0.50,1.18
25,201.65,0.50,1.18
26,201.65,0.50,1.18
27,201.65,0.50,1.18
28,201.65,0.50,1.18
29,201.65,0.50,1.18
30,201.65,0.50,1.18
31,201.65,0.50,1.18
32,201.65,0.50,1.18
33,201.65,0.50,1.18
34,201.65,0.50,1.18
35,201.65,0.50,1.18
36,201.65,0.50,1.18
37,201.65,0.50,1.18
38,201.65,0.50,1.18
39,201.65,0.50,1.18
40,201.65,0.50,1.18
41,201.65,0.50,1.18
42,201.65,0.50,1.18
43,201.65,0.50,1.18
44,201.65,0.50,1.18
45,212.84,0.50,1.18
46,246.43,0.50,1.18
47,212.84,0.50,1.18
48,246.43,0.50,1.18
49,268.82,0.50,1.18
50,268.82,0.50,1.18
51,268.82,0.50,1.18
52,268.82,0.50,1.18
53,235.24,0.50,1.18
54,201.65,0.50,1.18
55,268.82,0.50,1.18
56,268.82,0.50,1.18
57,268.82,0.50,1.18
58,291.22,0.50,1.18
59,302.41,0.50,1.18
60,291.22,0.50,1.18
61,302.41,0.50,1.18
62,302.41,0.50,1.18
63,291.22,0.50,1.18
64,358.39,0.50,1.18
65,235.24,0.50,1.18
66,369.59,0.50,1.18
67,313.61,0.50,1.18
68,268.82,0.50,1.18
69,369.59,0.50,1.18
70,336.00,0.50,1.18
71,291.22,0.50,1.18
72,425.57,0.50,1.18
73,414.37,0.50,1.18
74,291.22,0.50,1.18
75,492.74,0.50,1.18
76,380.78,0.50,1.18
77,380.78,0.50,1.18
78,414.37,0.50,1.18
79,380.78,0.50,1.18
80,470.35,0.50,1.18
81,302.41,0.50,1.18
82,447.96,0.50,1.18
83,313.61,0.50,1.18
84,369.59,0.50,1.18
85,459.16,0.50,1.18
86,268.82,0.50,1.18
87,391.98,0.50,1.18
88,403.18,0.50,1.18
89,380.78,0.50,1.18
90,302.41,0.50,1.18
91,515.13,0.50,1.18
92,291.22,0.50,1.18
93,403.18,0.50,1.18
94,481.55,0.50,1.18
95,447.96,0.50,1.18
96,391.98,0.50,1.18
