Tiresias,1.0,5095.802815079999
Yarn,1.1081171724815557,5646.74660697
K8S,1.076312730143169,5484.6774401699995
Gandiva,1.0883445744560143,5545.989346290001
jaca,1.0673100723942783,5438.801671470001
