0,36.17,inf,1.07
1,36.17,inf,1.07
2,36.17,inf,1.07
3,36.17,inf,1.07
4,36.17,inf,1.07
5,36.17,inf,1.07
6,36.17,inf,1.07
7,36.17,inf,1.07
8,36.17,inf,1.07
9,36.17,inf,1.07
10,36.17,inf,1.07
11,34.14,inf,1.07
12,31.82,inf,1.07
13,31.82,inf,1.07
14,31.82,inf,1.07
15,31.82,inf,1.07
16,31.82,inf,1.07
17,36.17,inf,1.07
18,36.17,inf,1.07
19,36.17,inf,1.07
20,36.17,inf,1.07
21,36.17,inf,1.07
22,36.17,inf,1.07
23,36.17,inf,1.07
24,36.17,inf,1.07
25,36.17,inf,1.07
26,36.17,inf,1.07
27,36.17,inf,1.07
28,36.17,inf,1.07
29,31.82,inf,1.07
30,31.82,inf,1.07
31,31.82,inf,1.07
32,31.82,inf,1.07
33,31.82,inf,1.07
