Kubernetes,9.871160902835816
Arr-Te,4.439799886002713
gandiva,2.538837663634538
Time-Te,2.304987527970994
jaca,1.0
Yarn,1.7131615679101906
GPU-Te,2.720162299947039
GT-Te,2.2180816172164084
