0,246.72,0.88,1.21
1,147.91,0.88,1.21
2,147.91,0.88,1.21
3,246.72,0.88,1.21
4,238.48,0.88,1.21
5,147.91,0.88,1.21
6,147.91,0.88,1.21
7,271.42,0.88,1.21
8,205.55,0.88,1.21
9,147.91,0.88,1.21
10,147.91,0.88,1.21
11,271.42,0.88,1.21
12,189.08,0.88,1.21
13,147.91,0.88,1.21
14,156.14,0.88,1.21
15,271.42,0.88,1.21
16,172.61,0.88,1.21
17,147.91,0.88,1.21
18,180.84,0.88,1.21
19,271.42,0.88,1.21
20,156.14,0.88,1.21
21,147.91,0.88,1.21
22,189.08,0.88,1.21
23,271.42,0.88,1.21
24,147.91,0.88,1.21
25,156.14,0.88,1.21
26,156.14,0.88,1.21
27,156.14,0.88,1.21
28,156.14,0.88,1.21
29,164.38,0.88,1.21
30,164.38,0.88,1.21
31,172.61,0.88,1.21
32,172.61,0.88,1.21
33,164.38,0.88,1.21
34,180.84,0.88,1.21
35,147.91,0.88,1.21
36,156.14,0.88,1.21
37,156.14,0.88,1.21
38,164.38,0.88,1.21
39,189.08,0.88,1.21
40,156.14,0.88,1.21
41,164.38,0.88,1.21
42,164.38,0.88,1.21
43,172.61,0.88,1.21
44,164.38,0.88,1.21
45,164.38,0.88,1.21
46,180.84,0.88,1.21
