Tiresias,1.4166169444916015,3806.9779635
Yarn,1.2453812728373643,3346.8038627399997
K8S,1.0,2687.372883899999
jaca,1.1960063364617926,3214.1149975800004
Gandiva,1.261334833207365,3389.6770282800007
