0,40.55
1,40.55
2,40.55
3,40.55
4,40.55
5,40.55
6,40.55
7,40.55
8,64.25
9,64.25
10,64.25
11,64.25
12,64.25
13,64.25
14,57.93
15,40.55
16,40.55
17,40.55
18,40.55
19,40.55
20,40.55
21,40.55
22,40.55
23,43.71
24,64.25
25,64.25
26,64.25
27,64.25
28,64.25
29,64.25
30,40.55
31,40.55
32,40.55
33,40.55
34,40.55
35,40.55
36,40.55
37,40.55
38,40.55
39,64.25
40,64.25
41,64.25
42,64.25
43,64.25
44,46.87
45,40.55
46,40.55
47,40.55
48,40.55
49,40.55
50,40.55
51,40.55
52,40.55
53,57.93
54,64.25
55,64.25
56,64.25
57,64.25
58,64.25
59,64.25
60,42.13
61,40.55
62,40.55
63,40.55
64,40.55
65,40.55
66,40.55
67,40.55
68,40.55
69,59.51
70,64.25
71,64.25
72,64.25
73,64.25
74,64.25
75,64.25
76,40.55
77,40.55
78,40.55
79,40.55
80,40.55
81,40.55
82,40.55
83,40.55
84,53.19
85,64.25
86,64.25
87,64.25
88,64.25
89,64.25
90,40.55
91,40.55
92,40.55
93,40.55
94,40.55
95,40.55
96,40.55
97,40.55
98,40.55
99,64.25
100,64.25
101,64.25
102,64.25
103,64.25
104,45.29
105,40.55
106,40.55
107,40.55
108,40.55
109,40.55
110,40.55
111,40.55
112,40.55
113,56.35
114,64.25
115,64.25
116,64.25
117,64.25
118,64.25
119,43.71
120,40.55
121,40.55
122,40.55
