0,1725.53
1,2054.50
2,2054.50
3,2101.49
4,1725.53
5,1678.54
6,2148.49
7,1819.52
8,1819.52
9,1772.53
10,2054.50
11,2054.50
12,1960.51
13,2054.50
14,2007.50
15,1960.51
16,1819.52
17,2148.49
18,1960.51
19,2054.50
20,1913.51
21,2148.49
22,1960.51
23,2101.49
24,1960.51
25,2148.49
26,1772.53
27,2054.50
28,1772.53
29,2148.49
30,1772.53
31,2148.49
32,2007.50
33,2148.49
34,1678.54
35,2148.49
36,1960.51
37,2148.49
38,1866.52
39,2148.49
40,1960.51
41,2101.49
42,1913.51
43,2101.49
44,1913.51
45,2101.49
46,1866.52
47,2148.49
48,2007.50
49,2101.49
50,1913.51
51,2148.49
52,1913.51
53,2054.50
54,2007.50
55,2101.49
56,1866.52
57,2101.49
58,2007.50
59,2007.50
60,2054.50
61,1960.51
62,2148.49
63,1866.52
64,2148.49
65,1960.51
66,2148.49
67,1913.51
68,2148.49
69,1819.52
70,2148.49
71,1819.52
72,2148.49
73,1866.52
74,2101.49
75,1960.51
76,2148.49
77,1960.51
78,2101.49
79,1913.51
80,2148.49
81,1913.51
82,2101.49
83,1913.51
