0,57.16
1,79.87
2,79.87
3,69.32
4,70.13
5,79.87
6,79.87
7,70.95
8,70.95
9,79.87
10,79.87
11,76.62
12,75.00
13,79.87
14,79.87
15,79.87
16,74.19
17,79.06
18,79.87
19,79.87
20,73.38
21,75.00
22,79.87
23,79.87
24,72.57
25,70.13
26,79.87
27,79.87
28,68.51
29,71.76
30,79.87
31,79.87
32,74.19
33,74.19
34,79.87
35,79.87
36,76.62
37,75.81
38,79.87
39,79.87
40,78.25
41,76.62
42,79.87
43,79.87
44,79.87
45,77.43
46,77.43
47,79.87
48,79.87
49,77.43
50,74.19
51,79.87
52,79.87
53,73.38
54,67.70
55,67.70
56,67.70
57,57.16
58,67.70
59,67.70
60,56.35
61,62.02
62,67.70
63,59.59
64,56.35
65,79.87
66,79.87
67,69.32
68,75.00
69,79.87
70,79.87
71,70.95
72,79.87
73,77.43
74,79.87
75,75.00
76,79.87
77,73.38
78,79.87
79,78.25
80,78.25
81,73.38
82,79.87
83,79.87
84,74.19
85,70.13
86,79.87
87,79.87
88,69.32
89,70.95
90,79.87
91,79.87
92,70.95
93,76.62
94,67.70
95,67.70
96,56.35
97,67.70
98,67.70
99,79.87
100,72.57
101,79.87
102,79.87
103,79.87
104,68.51
