Tiresias,1.5957895776199846,3957.1106930999986
Yarn,1.3497794602583286,3347.07458328
K8S,1.0,2479.719600000001
jaca,1.295888277045517,3213.4395599999993
Gandiva,1.2989870225649698,3221.123579999999
