Tiresias,1.2282039784855998,23586.69316824
Yarn,1.1606243871418673,22288.880171880002
K8S,1.1710383651229916,22488.872443199994
jaca,1.0,19204.214919839997
Gandiva,1.060853276530074,20372.854320899994
