0,36.67,inf,1.06
1,36.33,inf,1.06
2,36.33,inf,1.06
3,34.62,inf,1.06
4,34.62,inf,1.06
5,36.33,inf,1.06
6,34.62,inf,1.06
7,34.62,inf,1.06
8,36.33,inf,1.06
9,34.62,inf,1.06
10,34.62,inf,1.06
11,34.62,inf,1.06
12,32.91,inf,1.06
13,32.91,inf,1.06
14,36.33,inf,1.06
15,35.41,inf,1.06
16,34.62,inf,1.06
17,36.33,inf,1.06
18,32.91,inf,1.06
19,32.91,inf,1.06
20,32.91,inf,1.06
21,32.91,inf,1.06
22,34.62,inf,1.06
23,32.91,inf,1.06
24,34.62,inf,1.06
25,32.91,inf,1.06
26,34.62,inf,1.06
27,36.33,inf,1.06
28,34.62,inf,1.06
29,36.33,inf,1.06
30,34.62,inf,1.06
31,34.62,inf,1.06
32,36.33,inf,1.06
33,36.33,inf,1.06
34,38.03,inf,1.06
35,38.03,inf,1.06
36,36.33,inf,1.06
37,37.81,inf,1.06
38,38.03,inf,1.06
39,36.33,inf,1.06
40,34.62,inf,1.06
41,32.91,inf,1.06
42,32.91,inf,1.06
43,34.62,inf,1.06
44,34.62,inf,1.06
45,36.33,inf,1.06
46,34.62,inf,1.06
47,34.62,inf,1.06
48,32.91,inf,1.06
49,34.62,inf,1.06
50,32.91,inf,1.06
51,34.62,inf,1.06
52,36.33,inf,1.06
53,34.62,inf,1.06
54,36.33,inf,1.06
55,32.91,inf,1.06
56,32.91,inf,1.06
57,34.62,inf,1.06
58,34.62,inf,1.06
59,34.62,inf,1.06
60,36.10,inf,1.06
