0,746.69,inf,8.99
1,552.13,inf,8.99
2,503.49,inf,8.99
3,503.49,inf,8.99
4,503.49,inf,8.99
5,503.49,inf,8.99
6,519.70,inf,8.99
7,746.69,inf,8.99
8,746.69,inf,8.99
9,746.69,inf,8.99
10,584.56,inf,8.99
11,616.98,inf,8.99
12,746.69,inf,8.99
13,746.69,inf,8.99
14,746.69,inf,8.99
15,746.69,inf,8.99
16,746.69,inf,8.99
17,503.49,inf,8.99
18,730.48,inf,8.99
19,746.69,inf,8.99
20,746.69,inf,8.99
21,746.69,inf,8.99
22,746.69,inf,8.99
23,746.69,inf,8.99
24,746.69,inf,8.99
25,746.69,inf,8.99
26,746.69,inf,8.99
27,746.69,inf,8.99
28,746.69,inf,8.99
29,746.69,inf,8.99
30,503.49,inf,8.99
31,714.26,inf,8.99
32,746.69,inf,8.99
33,746.69,inf,8.99
34,746.69,inf,8.99
35,746.69,inf,8.99
36,746.69,inf,8.99
37,746.69,inf,8.99
38,746.69,inf,8.99
39,616.98,inf,8.99
40,746.69,inf,8.99
41,746.69,inf,8.99
42,746.69,inf,8.99
43,746.69,inf,8.99
44,746.69,inf,8.99
45,746.69,inf,8.99
46,746.69,inf,8.99
47,746.69,inf,8.99
48,746.69,inf,8.99
49,746.69,inf,8.99
50,746.69,inf,8.99
51,552.13,inf,8.99
52,503.49,inf,8.99
53,503.49,inf,8.99
54,698.05,inf,8.99
55,746.69,inf,8.99
56,746.69,inf,8.99
57,746.69,inf,8.99
58,730.48,inf,8.99
59,568.34,inf,8.99
60,746.69,inf,8.99
61,746.69,inf,8.99
62,746.69,inf,8.99
63,746.69,inf,8.99
64,746.69,inf,8.99
65,616.98,inf,8.99
66,600.77,inf,8.99
67,633.20,inf,8.99
68,535.92,inf,8.99
69,746.69,inf,8.99
70,746.69,inf,8.99
71,746.69,inf,8.99
72,746.69,inf,8.99
73,746.69,inf,8.99
74,746.69,inf,8.99
75,746.69,inf,8.99
