0,1786.08,inf,4.62
1,3289.31,inf,4.62
2,3343.00,inf,4.62
3,3343.00,inf,4.62
4,3289.31,inf,4.62
5,3289.31,inf,4.62
6,3396.69,inf,4.62
7,3343.00,inf,4.62
8,3128.25,inf,4.62
9,3343.00,inf,4.62
10,3235.62,inf,4.62
11,3074.56,inf,4.62
12,3074.56,inf,4.62
13,2913.50,inf,4.62
14,3074.56,inf,4.62
15,2967.19,inf,4.62
16,3074.56,inf,4.62
17,3128.25,inf,4.62
18,2752.44,inf,4.62
19,2913.50,inf,4.62
20,3128.25,inf,4.62
21,3235.62,inf,4.62
22,2698.76,inf,4.62
23,2537.69,inf,4.62
24,2376.63,inf,4.62
25,2000.82,inf,4.62
26,1732.39,inf,4.62
27,1302.89,inf,4.62
28,1517.64,inf,4.62
29,1571.33,inf,4.62
30,1786.08,inf,4.62
31,1786.08,inf,4.62
32,1302.89,inf,4.62
33,1893.45,inf,4.62
34,1893.45,inf,4.62
