0,319.21,0.38,1.18
1,347.20,0.38,1.18
2,296.81,0.38,1.18
3,319.21,0.38,1.18
4,324.80,0.38,1.18
5,274.42,0.38,1.18
6,369.59,0.38,1.18
7,296.81,0.38,1.18
8,296.81,0.38,1.18
9,347.20,0.38,1.18
10,319.21,0.38,1.18
11,291.22,0.38,1.18
12,319.21,0.38,1.18
13,330.40,0.38,1.18
14,218.44,0.38,1.18
15,206.89,0.38,1.18
16,201.65,0.38,1.18
17,280.02,0.38,1.18
18,285.62,0.38,1.18
19,274.42,0.38,1.18
20,291.22,0.38,1.18
21,285.62,0.38,1.18
22,330.40,0.38,1.18
23,240.83,0.38,1.18
24,330.40,0.38,1.18
25,252.03,0.38,1.18
26,263.23,0.38,1.18
27,285.62,0.38,1.18
28,285.62,0.38,1.18
29,218.44,0.38,1.18
30,246.43,0.38,1.18
31,280.02,0.38,1.18
32,207.25,0.38,1.18
33,285.62,0.38,1.18
34,268.82,0.38,1.18
35,212.84,0.38,1.18
36,252.03,0.38,1.18
37,285.62,0.38,1.18
38,218.44,0.38,1.18
39,257.63,0.38,1.18
40,257.63,0.38,1.18
41,224.04,0.38,1.18
42,246.43,0.38,1.18
43,313.61,0.38,1.18
44,229.64,0.38,1.18
45,296.81,0.38,1.18
46,285.62,0.38,1.18
47,263.23,0.38,1.18
48,257.63,0.38,1.18
49,296.81,0.38,1.18
50,257.63,0.38,1.18
51,224.04,0.38,1.18
52,291.22,0.38,1.18
53,291.22,0.38,1.18
54,257.63,0.38,1.18
55,252.03,0.38,1.18
56,285.62,0.38,1.18
57,246.43,0.38,1.18
58,280.02,0.38,1.18
59,274.42,0.38,1.18
60,263.23,0.38,1.18
61,257.63,0.38,1.18
62,291.22,0.38,1.18
63,296.81,0.38,1.18
64,285.62,0.38,1.18
65,263.23,0.38,1.18
66,291.22,0.38,1.18
67,285.62,0.38,1.18
68,285.62,0.38,1.18
69,274.42,0.38,1.18
70,246.43,0.38,1.18
71,291.22,0.38,1.18
72,274.42,0.38,1.18
73,246.43,0.38,1.18
74,257.63,0.38,1.18
75,257.63,0.38,1.18
76,285.62,0.38,1.18
77,240.83,0.38,1.18
78,257.63,0.38,1.18
79,263.23,0.38,1.18
80,263.23,0.38,1.18
81,274.42,0.38,1.18
82,257.63,0.38,1.18
83,263.23,0.38,1.18
84,252.03,0.38,1.18
85,257.63,0.38,1.18
86,263.23,0.38,1.18
87,229.64,0.38,1.18
88,257.63,0.38,1.18
89,257.63,0.38,1.18
90,285.62,0.38,1.18
91,252.03,0.38,1.18
