0,323.46,inf,8.75
1,287.39,inf,8.75
2,377.57,inf,8.75
3,377.57,inf,8.75
4,377.57,inf,8.75
5,359.54,inf,8.75
6,365.55,inf,8.75
7,377.57,inf,8.75
8,359.54,inf,8.75
9,311.44,inf,8.75
10,377.57,inf,8.75
11,377.57,inf,8.75
12,365.55,inf,8.75
13,335.49,inf,8.75
14,287.39,inf,8.75
15,329.48,inf,8.75
16,305.43,inf,8.75
17,371.56,inf,8.75
18,377.57,inf,8.75
19,377.57,inf,8.75
20,377.57,inf,8.75
21,377.57,inf,8.75
22,377.57,inf,8.75
23,377.57,inf,8.75
24,335.49,inf,8.75
25,365.55,inf,8.75
26,365.55,inf,8.75
27,365.55,inf,8.75
28,323.46,inf,8.75
29,251.32,inf,8.75
30,347.51,inf,8.75
31,377.57,inf,8.75
32,371.56,inf,8.75
33,353.52,inf,8.75
34,341.50,inf,8.75
35,377.57,inf,8.75
36,377.57,inf,8.75
37,377.57,inf,8.75
38,365.55,inf,8.75
39,347.51,inf,8.75
40,377.57,inf,8.75
41,377.57,inf,8.75
42,371.56,inf,8.75
43,293.40,inf,8.75
44,245.31,inf,8.75
45,371.56,inf,8.75
46,377.57,inf,8.75
47,377.57,inf,8.75
48,341.50,inf,8.75
49,353.52,inf,8.75
50,377.57,inf,8.75
51,377.57,inf,8.75
52,377.57,inf,8.75
53,353.52,inf,8.75
54,329.48,inf,8.75
55,377.57,inf,8.75
56,377.57,inf,8.75
