DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, mobilenet-1
DEBUG:root:Time[0.00000 ms]: Job[ 0], START, G0
DEBUG:root:Time[174.91716 ms]: Job[ 1], ARRIVE, gpt-2
DEBUG:root:Time[174.91716 ms]: Job[ 1], START, G1-G2
DEBUG:root:Time[229.71288 ms]: Job[ 2], ARRIVE, gpt-4
DEBUG:root:Time[229.71288 ms]: Job[ 2], START, G4-G5-G6-G7
DEBUG:root:Time[527.43152 ms]: Job[ 3], ARRIVE, gpt-4
DEBUG:root:Time[527.43152 ms]: Job[ 3], START, G8-G9-G10-G11
DEBUG:root:Time[550.41476 ms]: Job[ 4], ARRIVE, gpt-2
DEBUG:root:Time[550.41476 ms]: Job[ 4], START, G12-G13
DEBUG:root:Time[562.53107 ms]: Job[ 5], ARRIVE, vgg16-1
DEBUG:root:Time[562.53107 ms]: Job[ 5], START, G3
DEBUG:root:Time[1069.20022 ms]: Job[ 6], ARRIVE, mobilenet-2
DEBUG:root:Time[1069.20022 ms]: Job[ 6], START, G14-G15
DEBUG:root:Time[1072.96319 ms]: Job[ 7], ARRIVE, gpt-4
DEBUG:root:Time[1072.96319 ms]: Job[ 7], START, G16-G17-G18-G19
DEBUG:root:Time[1142.05550 ms]: Job[ 8], ARRIVE, gpt-2
DEBUG:root:Time[1142.05550 ms]: Job[ 8], START, G20-G21
DEBUG:root:Time[1151.59834 ms]: Job[ 9], ARRIVE, gpt-4
DEBUG:root:Time[1151.59834 ms]: Job[ 9], START, G24-G25-G26-G27
DEBUG:root:Time[1425.06779 ms]: Job[10], ARRIVE, gpt-4
DEBUG:root:Time[1425.06779 ms]: Job[10], START, G28-G29-G30-G31
DEBUG:root:Time[1554.18115 ms]: Job[11], ARRIVE, gpt-4
DEBUG:root:Time[1554.18115 ms]: Job[11], START, G32-G33-G34-G35
DEBUG:root:Time[1734.94352 ms]: Job[12], ARRIVE, gpt-2
DEBUG:root:Time[1734.94352 ms]: Job[12], START, G22-G23
DEBUG:root:Time[1919.96419 ms]: Job[13], ARRIVE, vgg16-2
DEBUG:root:Time[1919.96419 ms]: Job[13], START, G36-G37
DEBUG:root:Time[1971.00000 ms]: Job[ 0], END, 1971.0
DEBUG:root:Time[2037.53377 ms]: Job[14], ARRIVE, resnet50-2
DEBUG:root:Time[2037.53377 ms]: Job[14], START, G38-G39
DEBUG:root:Time[2248.21107 ms]: Job[ 5], END, 1685.6799999999998
DEBUG:root:Time[2252.03791 ms]: Job[15], ARRIVE, gpt-2
DEBUG:root:Time[2252.03791 ms]: Job[15], START, G0-G3
DEBUG:root:Time[2408.44737 ms]: Job[16], ARRIVE, vgg16-1
DEBUG:root:Time[2408.44737 ms]: Job[16], START, G40
DEBUG:root:Time[2409.46462 ms]: Job[17], ARRIVE, gpt-2
DEBUG:root:Time[2409.46462 ms]: Job[17], START, G41-G42
DEBUG:root:Time[2568.03293 ms]: Job[18], ARRIVE, mobilenet-2
DEBUG:root:Time[2568.03293 ms]: Job[18], START, G44-G45
DEBUG:root:Time[2686.98530 ms]: Job[19], ARRIVE, gpt-2
DEBUG:root:Time[2686.98530 ms]: Job[19], START, G46-G47
DEBUG:root:Time[2884.83301 ms]: Job[20], ARRIVE, gpt-4
DEBUG:root:Time[2884.83301 ms]: Job[20], START, G48-G49-G50-G51
DEBUG:root:Time[2943.17677 ms]: Job[21], ARRIVE, mobilenet-4
DEBUG:root:Time[2943.17677 ms]: Job[21], START, G52-G53-G54-G55
DEBUG:root:Time[2956.43554 ms]: Job[22], ARRIVE, vgg16-2
DEBUG:root:Time[2956.43554 ms]: Job[22], START, G56-G57
DEBUG:root:Time[3003.53327 ms]: Job[23], ARRIVE, gpt-2
DEBUG:root:Time[3003.53327 ms]: Job[23], START, G58-G59
DEBUG:root:Time[3276.57146 ms]: Job[24], ARRIVE, gpt-2
DEBUG:root:Time[3276.57146 ms]: Job[24], START, G60-G61
DEBUG:root:Time[3425.67136 ms]: Job[25], ARRIVE, resnet50-4
DEBUG:root:Time[3428.72737 ms]: Job[16], END, 1020.2799999999997
DEBUG:root:Time[3539.94031 ms]: Job[26], ARRIVE, gpt-2
DEBUG:root:Time[3666.88330 ms]: Job[27], ARRIVE, resnet50-1
DEBUG:root:Time[3713.68051 ms]: Job[28], ARRIVE, gpt-2
DEBUG:root:Time[3781.65525 ms]: Job[29], ARRIVE, gpt-4
DEBUG:root:Time[3826.28307 ms]: Job[30], ARRIVE, gpt-2
DEBUG:root:Time[3869.25851 ms]: Job[31], ARRIVE, mobilenet-1
DEBUG:root:Time[3870.20887 ms]: Job[32], ARRIVE, gpt-2
DEBUG:root:Time[4101.68745 ms]: Job[33], ARRIVE, mobilenet-4
DEBUG:root:Time[4136.57708 ms]: Job[34], ARRIVE, gpt-2
DEBUG:root:Time[4215.84952 ms]: Job[35], ARRIVE, gpt-4
DEBUG:root:Time[4266.87962 ms]: Job[36], ARRIVE, vgg16-1
DEBUG:root:Time[4300.20416 ms]: Job[18], END, 1732.1712280701545
DEBUG:root:Time[4456.03369 ms]: Job[37], ARRIVE, mobilenet-2
DEBUG:root:Time[4484.78602 ms]: Job[ 6], END, 3415.5858089668463
DEBUG:root:Time[4545.48748 ms]: Job[21], END, 1602.3107142856984
DEBUG:root:Time[4546.03128 ms]: Job[38], ARRIVE, gpt-4
DEBUG:root:Time[4546.03128 ms]: Job[27], START, G40
DEBUG:root:Time[4546.03128 ms]: Job[28], START, G44-G45
DEBUG:root:Time[4546.03128 ms]: Job[26], START, G14-G15
DEBUG:root:Time[4546.03128 ms]: Job[25], START, G52-G53-G54-G55
DEBUG:root:Time[4918.31739 ms]: Job[39], ARRIVE, gpt-4
DEBUG:root:Time[4970.83621 ms]: Job[40], ARRIVE, gpt-4
DEBUG:root:Time[5313.79824 ms]: Job[41], ARRIVE, resnet50-1
DEBUG:root:Time[5345.92170 ms]: Job[14], END, 3308.387933723201
DEBUG:root:Time[5381.34787 ms]: Job[42], ARRIVE, gpt-4
DEBUG:root:Time[5970.14227 ms]: Job[43], ARRIVE, gpt-4
DEBUG:root:Time[6360.31128 ms]: Job[27], END, 2693.427984929325
DEBUG:root:Time[6403.80339 ms]: Job[ 8], END, 5261.747894736821
DEBUG:root:Time[6466.93629 ms]: Job[44], ARRIVE, vgg16-2
DEBUG:root:Time[6522.57986 ms]: Job[45], ARRIVE, mobilenet-1
DEBUG:root:Time[6565.16378 ms]: Job[46], ARRIVE, gpt-4
DEBUG:root:Time[7027.79882 ms]: Job[47], ARRIVE, resnet50-4
DEBUG:root:Time[7278.96141 ms]: Job[30], START, G20-G21
DEBUG:root:Time[7278.96141 ms]: Job[29], START, G60-G61-G62-G63
DEBUG:root:Time[7278.96141 ms]: Job[31], START, G38
DEBUG:root:Time[7278.96141 ms]: Job[32], START, G40-G43
DEBUG:root:Time[7280.58438 ms]: Job[24], END, 4004.012923976583
DEBUG:root:Time[7631.28948 ms]: Job[48], ARRIVE, vgg16-1
DEBUG:root:Time[7702.16697 ms]: Job[49], ARRIVE, vgg16-1
DEBUG:root:Time[7876.57394 ms]: Job[50], ARRIVE, gpt-2
DEBUG:root:Time[7882.00462 ms]: Job[51], ARRIVE, gpt-2
DEBUG:root:Time[8410.24604 ms]: Job[ 4], END, 7859.831286549693
DEBUG:root:Time[8683.27350 ms]: Job[52], ARRIVE, gpt-4
DEBUG:root:Time[8906.70855 ms]: Job[53], ARRIVE, gpt-2
DEBUG:root:Time[8992.61407 ms]: Job[54], ARRIVE, resnet50-1
DEBUG:root:Time[9020.01141 ms]: Job[31], END, 5150.7529009988075
DEBUG:root:Time[9250.86284 ms]: Job[55], ARRIVE, gpt-4
DEBUG:root:Time[9275.71389 ms]: Job[56], ARRIVE, resnet50-2
DEBUG:root:Time[9934.76111 ms]: Job[57], ARRIVE, vgg16-1
DEBUG:root:Time[9961.42490 ms]: Job[58], ARRIVE, gpt-4
DEBUG:root:Time[10167.43611 ms]: Job[59], ARRIVE, gpt-4
DEBUG:root:Time[10194.68185 ms]: Job[33], START, G52-G53-G54-G55
DEBUG:root:Time[10194.68185 ms]: Job[34], START, G12-G13
DEBUG:root:Time[10196.77588 ms]: Job[25], END, 6771.104522486039
DEBUG:root:Time[10289.18926 ms]: Job[60], ARRIVE, vgg16-1
DEBUG:root:Time[10417.71480 ms]: Job[61], ARRIVE, vgg16-1
DEBUG:root:Time[10472.34008 ms]: Job[62], ARRIVE, gpt-4
DEBUG:root:Time[10531.09689 ms]: Job[15], END, 8279.058986354783
DEBUG:root:Time[10554.36790 ms]: Job[63], ARRIVE, gpt-2
DEBUG:root:Time[10637.50036 ms]: Job[64], ARRIVE, gpt-4
DEBUG:root:Time[10705.36822 ms]: Job[65], ARRIVE, gpt-4
DEBUG:root:Time[10801.31090 ms]: Job[66], ARRIVE, mobilenet-4
