0,130.00,inf,1.97
1,143.20,inf,1.97
2,130.00,inf,1.97
3,152.00,inf,1.97
4,125.60,inf,1.97
5,125.60,inf,1.97
6,134.40,inf,1.97
7,125.60,inf,1.97
8,143.20,inf,1.97
9,125.60,inf,1.97
10,130.00,inf,1.97
11,125.60,inf,1.97
12,125.60,inf,1.97
13,138.80,inf,1.97
14,204.80,inf,1.97
15,178.40,inf,1.97
16,134.40,inf,1.97
17,147.60,inf,1.97
18,191.60,inf,1.97
19,204.80,inf,1.97
20,125.60,inf,1.97
21,138.80,inf,1.97
22,178.40,inf,1.97
23,218.00,inf,1.97
24,204.80,inf,1.97
25,222.40,inf,1.97
26,244.40,inf,1.97
27,209.20,inf,1.97
28,204.80,inf,1.97
29,275.20,inf,1.97
30,218.00,inf,1.97
31,204.80,inf,1.97
32,257.60,inf,1.97
33,204.80,inf,1.97
34,143.20,inf,1.97
35,204.80,inf,1.97
36,275.20,inf,1.97
37,182.80,inf,1.97
38,125.60,inf,1.97
39,169.60,inf,1.97
40,275.20,inf,1.97
41,244.40,inf,1.97
42,130.00,inf,1.97
43,125.60,inf,1.97
44,200.40,inf,1.97
45,174.00,inf,1.97
46,125.60,inf,1.97
47,125.60,inf,1.97
48,187.20,inf,1.97
49,196.00,inf,1.97
50,147.60,inf,1.97
51,138.80,inf,1.97
52,204.80,inf,1.97
53,218.00,inf,1.97
54,156.40,inf,1.97
55,143.20,inf,1.97
56,297.20,inf,1.97
57,213.60,inf,1.97
58,178.40,inf,1.97
59,125.60,inf,1.97
60,204.80,inf,1.97
61,270.80,inf,1.97
62,231.20,inf,1.97
