0,1443.56
1,1349.57
2,1349.57
3,1349.57
4,1396.57
5,1349.57
6,1349.57
7,1396.57
8,1396.57
9,1396.57
10,1396.57
11,1396.57
12,1396.57
13,1396.57
14,1396.57
15,1396.57
16,1396.57
17,1443.56
18,1349.57
19,1443.56
20,1349.57
21,1443.56
22,1302.58
23,1443.56
24,1255.58
25,1443.56
26,1302.58
27,1443.56
28,1255.58
29,1443.56
30,1302.58
31,1396.57
32,1302.58
33,1396.57
34,1302.58
35,1349.57
36,1349.57
37,1349.57
38,1349.57
39,1302.58
40,1349.57
41,1349.57
42,1349.57
43,1396.57
44,1349.57
45,1349.57
46,1349.57
47,1349.57
48,1443.56
49,1208.59
50,1396.57
51,1255.58
52,1443.56
53,1161.59
54,1443.56
55,1255.58
56,1443.56
57,1396.57
58,1443.56
59,1349.57
60,1443.56
61,1349.57
62,1396.57
63,1349.57
64,1349.57
65,1349.57
66,1349.57
67,1396.57
68,1255.58
69,1396.57
70,1302.58
71,1349.57
72,1349.57
73,1396.57
74,1396.57
75,1443.56
76,1396.57
77,1443.56
78,1349.57
79,1443.56
80,1396.57
81,1443.56
82,1349.57
83,1396.57
84,973.61
85,1443.56
86,926.62
87,1443.56
88,1067.60
89,1396.57
90,1443.56
91,1443.56
92,1255.58
93,1443.56
94,1208.59
95,1443.56
96,1161.59
97,1443.56
98,1208.59
99,1443.56
100,1255.58
101,1443.56
102,1255.58
103,1443.56
104,1208.59
105,1443.56
106,1255.58
107,1443.56
108,1302.58
109,1443.56
110,1255.58
111,1443.56
112,1255.58
113,1396.57
114,1255.58
115,1443.56
116,1302.58
117,1443.56
118,1255.58
119,1443.56
120,1255.58
121,1443.56
122,1302.58
123,1443.56
124,1443.56
125,1349.57
