0,67.70
1,67.70
2,67.70
3,77.43
4,79.87
5,79.87
6,79.87
7,75.81
8,79.87
9,79.87
10,79.87
11,69.32
12,79.87
13,79.87
14,79.87
15,72.57
16,79.87
17,79.87
18,79.87
19,78.25
20,78.25
21,79.87
22,79.87
23,79.87
24,72.57
25,79.87
26,79.87
27,79.87
28,68.51
29,79.87
30,79.87
31,79.87
32,75.81
33,79.87
34,79.87
35,79.87
36,79.87
37,75.81
38,79.87
39,79.87
40,79.87
41,68.51
42,79.87
43,79.87
44,67.70
45,56.35
46,67.70
47,67.70
48,67.70
49,62.83
50,67.70
51,67.70
52,62.83
53,67.70
54,67.70
55,67.70
56,55.53
57,55.53
58,55.53
59,55.53
60,55.53
61,43.37
62,60.40
63,67.70
64,67.70
65,67.70
66,67.70
67,67.70
68,67.70
69,67.70
70,67.70
71,67.70
72,67.70
73,67.70
74,67.70
75,67.70
76,67.70
77,67.70
78,67.70
79,67.70
80,67.70
81,67.70
82,75.81
83,79.87
84,79.87
85,79.87
86,69.32
87,79.87
88,79.87
89,79.87
90,72.57
91,79.87
92,79.87
93,79.87
94,78.25
95,78.25
96,79.87
97,79.87
98,79.87
99,72.57
100,79.87
101,79.87
102,79.87
103,69.32
104,79.87
105,79.87
106,79.87
107,75.81
108,79.87
109,79.87
110,79.87
111,79.87
112,75.81
