0,4063.87,inf,4.03
1,3016.94,inf,4.03
2,3580.67,inf,4.03
3,3258.54,inf,4.03
4,4547.07,inf,4.03
5,3580.67,inf,4.03
6,2936.41,inf,4.03
7,3097.47,inf,4.03
8,3339.07,inf,4.03
9,3258.54,inf,4.03
10,2936.41,inf,4.03
11,2694.81,inf,4.03
12,3258.54,inf,4.03
13,3339.07,inf,4.03
14,3339.07,inf,4.03
15,3178.01,inf,4.03
16,3339.07,inf,4.03
17,3016.94,inf,4.03
18,2855.87,inf,4.03
19,3016.94,inf,4.03
20,3500.14,inf,4.03
21,3258.54,inf,4.03
22,2855.87,inf,4.03
23,3258.54,inf,4.03
24,3580.67,inf,4.03
25,3097.47,inf,4.03
26,2775.34,inf,4.03
27,3339.07,inf,4.03
28,3500.14,inf,4.03
29,3580.67,inf,4.03
30,3580.67,inf,4.03
31,3580.67,inf,4.03
32,3580.67,inf,4.03
33,3580.67,inf,4.03
34,3580.67,inf,4.03
