0,872.11,inf,0.88
1,886.79,inf,0.88
2,872.11,inf,0.88
3,872.11,inf,0.88
4,872.11,inf,0.88
5,872.11,inf,0.88
6,872.11,inf,0.88
7,886.79,inf,0.88
8,872.11,inf,0.88
9,872.11,inf,0.88
10,872.11,inf,0.88
11,872.11,inf,0.88
12,872.11,inf,0.88
13,872.11,inf,0.88
14,872.11,inf,0.88
15,872.11,inf,0.88
16,872.11,inf,0.88
17,872.11,inf,0.88
18,872.11,inf,0.88
19,872.11,inf,0.88
20,872.11,inf,0.88
21,872.11,inf,0.88
22,872.11,inf,0.88
23,872.11,inf,0.88
24,872.11,inf,0.88
25,872.11,inf,0.88
26,872.11,inf,0.88
27,872.11,inf,0.88
28,872.11,inf,0.88
29,872.11,inf,0.88
30,872.11,inf,0.88
31,512.44,inf,0.88
32,622.54,inf,0.88
33,490.42,inf,0.88
34,622.54,inf,0.88
35,644.56,inf,0.88
36,666.58,inf,0.88
37,622.54,inf,0.88
