0,79.87
1,70.13
2,71.76
3,79.87
4,77.43
5,58.78
6,55.53
7,62.83
8,57.16
9,67.70
10,62.02
11,43.37
12,67.70
13,67.70
14,59.59
15,55.53
16,67.70
17,79.87
18,72.57
19,72.57
20,79.87
21,79.87
22,70.13
23,75.81
24,79.87
25,79.87
26,69.32
27,79.87
28,78.25
29,79.87
30,73.38
31,79.87
32,77.43
33,79.87
34,77.43
35,79.87
36,75.00
37,79.87
38,75.00
39,79.87
40,75.00
41,79.87
42,75.00
43,79.87
44,75.81
45,79.87
46,76.62
47,79.87
48,75.81
49,79.06
50,77.43
51,79.87
52,79.87
53,75.00
54,79.87
55,76.62
56,79.87
57,68.51
58,79.87
59,70.13
60,79.87
61,70.95
62,79.87
63,68.51
64,79.87
65,78.25
66,70.13
67,70.95
68,79.87
69,79.87
70,70.95
71,69.32
72,79.87
73,79.87
74,67.70
75,55.53
76,67.70
77,67.70
78,57.16
79,55.53
80,77.43
81,79.87
82,76.62
83,79.87
84,79.87
85,79.87
86,74.19
87,79.87
88,71.76
89,79.87
90,75.81
91,79.87
92,79.87
93,77.43
94,72.57
95,79.87
96,79.87
97,75.81
98,68.51
99,79.87
100,79.87
101,79.87
102,67.70
103,79.87
104,79.87
105,79.87
106,78.25
107,77.43
108,79.87
109,79.87
110,75.81
111,67.70
112,79.87
