0,2101.49
1,2007.50
2,2007.50
3,1960.51
4,2054.50
5,2054.50
6,2054.50
7,1960.51
8,2101.49
9,1960.51
10,1960.51
11,2007.50
12,2054.50
13,1960.51
14,2054.50
15,2054.50
16,2054.50
17,1913.51
18,2101.49
19,2007.50
20,2101.49
21,1960.51
22,2101.49
23,2007.50
24,2054.50
25,1960.51
26,2148.49
27,1960.51
28,2101.49
29,1819.52
30,2148.49
31,1960.51
32,2101.49
33,1819.52
34,2148.49
35,1866.52
36,2101.49
37,1913.51
38,2148.49
39,1819.52
40,2148.49
41,2007.50
42,2148.49
43,1725.53
44,2148.49
45,1960.51
46,2148.49
47,1960.51
48,2148.49
49,1960.51
50,2101.49
51,1913.51
52,2148.49
53,2007.50
54,2101.49
55,1866.52
56,2148.49
57,1960.51
58,2101.49
59,2054.50
60,2054.50
61,1396.57
62,1349.57
63,1443.56
64,1443.56
65,1349.57
66,1443.56
67,1443.56
68,1443.56
69,1349.57
70,1443.56
71,1443.56
72,1396.57
73,1396.57
74,1443.56
75,1443.56
76,1349.57
77,1443.56
78,1443.56
79,1443.56
80,1349.57
81,1443.56
82,1443.56
83,1443.56
84,1396.57
85,1443.56
86,1443.56
87,1396.57
88,1443.56
89,1443.56
90,1443.56
91,1396.57
92,1443.56
93,1443.56
94,1396.57
95,1443.56
96,1443.56
97,1443.56
98,1396.57
99,1443.56
100,1443.56
101,1396.57
