Tiresias,1.199579158745265,1613.20506285
Yarn,1.2814938489203724,1723.3646900400001
K8S,1.0,1344.80917836
jaca,1.1309488533345349,1520.91039822
Gandiva,1.1947225894898674,1606.6739039400002
